	Fixation Count_14_5_car-front-seat.png_face_N	Fixation Count_14_5_car-front-seat.png_face_Mean	Fixation Count_14_5_car-front-seat.png_face_Max	Fixation Count_14_5_car-front-seat.png_face_Min	Fixation Count_14_5_car-front-seat.png_face_Sum	Fixation Count_14_5_car-front-seat.png_face_Median	Fixation Count_14_5_car-front-seat.png_face_Stdev	Fixation Count_14_5_car-front-seat.png_Rectangle 2_N	Fixation Count_14_5_car-front-seat.png_Rectangle 2_Mean	Fixation Count_14_5_car-front-seat.png_Rectangle 2_Max	Fixation Count_14_5_car-front-seat.png_Rectangle 2_Min	Fixation Count_14_5_car-front-seat.png_Rectangle 2_Sum	Fixation Count_14_5_car-front-seat.png_Rectangle 2_Median	Fixation Count_14_5_car-front-seat.png_Rectangle 2_Stdev	Fixation Count_14_5_car-front-seat.png_Not on AOI_N	Fixation Count_14_5_car-front-seat.png_Not on AOI_Mean	Fixation Count_14_5_car-front-seat.png_Not on AOI_Max	Fixation Count_14_5_car-front-seat.png_Not on AOI_Min	Fixation Count_14_5_car-front-seat.png_Not on AOI_Sum	Fixation Count_14_5_car-front-seat.png_Not on AOI_Median	Fixation Count_14_5_car-front-seat.png_Not on AOI_Stdev	Fixation Count_16_1_kitchen.png_face_N	Fixation Count_16_1_kitchen.png_face_Mean	Fixation Count_16_1_kitchen.png_face_Max	Fixation Count_16_1_kitchen.png_face_Min	Fixation Count_16_1_kitchen.png_face_Sum	Fixation Count_16_1_kitchen.png_face_Median	Fixation Count_16_1_kitchen.png_face_Stdev	Fixation Count_16_1_kitchen.png_Rectangle 2_N	Fixation Count_16_1_kitchen.png_Rectangle 2_Mean	Fixation Count_16_1_kitchen.png_Rectangle 2_Max	Fixation Count_16_1_kitchen.png_Rectangle 2_Min	Fixation Count_16_1_kitchen.png_Rectangle 2_Sum	Fixation Count_16_1_kitchen.png_Rectangle 2_Median	Fixation Count_16_1_kitchen.png_Rectangle 2_Stdev	Fixation Count_16_1_kitchen.png_Not on AOI_N	Fixation Count_16_1_kitchen.png_Not on AOI_Mean	Fixation Count_16_1_kitchen.png_Not on AOI_Max	Fixation Count_16_1_kitchen.png_Not on AOI_Min	Fixation Count_16_1_kitchen.png_Not on AOI_Sum	Fixation Count_16_1_kitchen.png_Not on AOI_Median	Fixation Count_16_1_kitchen.png_Not on AOI_Stdev	Fixation Count_20_4_floor-cleaner.png_face_N	Fixation Count_20_4_floor-cleaner.png_face_Mean	Fixation Count_20_4_floor-cleaner.png_face_Max	Fixation Count_20_4_floor-cleaner.png_face_Min	Fixation Count_20_4_floor-cleaner.png_face_Sum	Fixation Count_20_4_floor-cleaner.png_face_Median	Fixation Count_20_4_floor-cleaner.png_face_Stdev	Fixation Count_20_4_floor-cleaner.png_Rectangle 2_N	Fixation Count_20_4_floor-cleaner.png_Rectangle 2_Mean	Fixation Count_20_4_floor-cleaner.png_Rectangle 2_Max	Fixation Count_20_4_floor-cleaner.png_Rectangle 2_Min	Fixation Count_20_4_floor-cleaner.png_Rectangle 2_Sum	Fixation Count_20_4_floor-cleaner.png_Rectangle 2_Median	Fixation Count_20_4_floor-cleaner.png_Rectangle 2_Stdev	Fixation Count_20_4_floor-cleaner.png_Not on AOI_N	Fixation Count_20_4_floor-cleaner.png_Not on AOI_Mean	Fixation Count_20_4_floor-cleaner.png_Not on AOI_Max	Fixation Count_20_4_floor-cleaner.png_Not on AOI_Min	Fixation Count_20_4_floor-cleaner.png_Not on AOI_Sum	Fixation Count_20_4_floor-cleaner.png_Not on AOI_Median	Fixation Count_20_4_floor-cleaner.png_Not on AOI_Stdev	Fixation Count_28_7_coffee.png_face_N	Fixation Count_28_7_coffee.png_face_Mean	Fixation Count_28_7_coffee.png_face_Max	Fixation Count_28_7_coffee.png_face_Min	Fixation Count_28_7_coffee.png_face_Sum	Fixation Count_28_7_coffee.png_face_Median	Fixation Count_28_7_coffee.png_face_Stdev	Fixation Count_28_7_coffee.png_Rectangle 2_N	Fixation Count_28_7_coffee.png_Rectangle 2_Mean	Fixation Count_28_7_coffee.png_Rectangle 2_Max	Fixation Count_28_7_coffee.png_Rectangle 2_Min	Fixation Count_28_7_coffee.png_Rectangle 2_Sum	Fixation Count_28_7_coffee.png_Rectangle 2_Median	Fixation Count_28_7_coffee.png_Rectangle 2_Stdev	Fixation Count_28_7_coffee.png_Not on AOI_N	Fixation Count_28_7_coffee.png_Not on AOI_Mean	Fixation Count_28_7_coffee.png_Not on AOI_Max	Fixation Count_28_7_coffee.png_Not on AOI_Min	Fixation Count_28_7_coffee.png_Not on AOI_Sum	Fixation Count_28_7_coffee.png_Not on AOI_Median	Fixation Count_28_7_coffee.png_Not on AOI_Stdev	Fixation Count_31_8_instrument.png_face_N	Fixation Count_31_8_instrument.png_face_Mean	Fixation Count_31_8_instrument.png_face_Max	Fixation Count_31_8_instrument.png_face_Min	Fixation Count_31_8_instrument.png_face_Sum	Fixation Count_31_8_instrument.png_face_Median	Fixation Count_31_8_instrument.png_face_Stdev	Fixation Count_31_8_instrument.png_Rectangle 3_N	Fixation Count_31_8_instrument.png_Rectangle 3_Mean	Fixation Count_31_8_instrument.png_Rectangle 3_Max	Fixation Count_31_8_instrument.png_Rectangle 3_Min	Fixation Count_31_8_instrument.png_Rectangle 3_Sum	Fixation Count_31_8_instrument.png_Rectangle 3_Median	Fixation Count_31_8_instrument.png_Rectangle 3_Stdev	Fixation Count_31_8_instrument.png_Not on AOI_N	Fixation Count_31_8_instrument.png_Not on AOI_Mean	Fixation Count_31_8_instrument.png_Not on AOI_Max	Fixation Count_31_8_instrument.png_Not on AOI_Min	Fixation Count_31_8_instrument.png_Not on AOI_Sum	Fixation Count_31_8_instrument.png_Not on AOI_Median	Fixation Count_31_8_instrument.png_Not on AOI_Stdev	Fixation Count_35_3_house.png_face_N	Fixation Count_35_3_house.png_face_Mean	Fixation Count_35_3_house.png_face_Max	Fixation Count_35_3_house.png_face_Min	Fixation Count_35_3_house.png_face_Sum	Fixation Count_35_3_house.png_face_Median	Fixation Count_35_3_house.png_face_Stdev	Fixation Count_35_3_house.png_Rectangle 2_N	Fixation Count_35_3_house.png_Rectangle 2_Mean	Fixation Count_35_3_house.png_Rectangle 2_Max	Fixation Count_35_3_house.png_Rectangle 2_Min	Fixation Count_35_3_house.png_Rectangle 2_Sum	Fixation Count_35_3_house.png_Rectangle 2_Median	Fixation Count_35_3_house.png_Rectangle 2_Stdev	Fixation Count_35_3_house.png_Not on AOI_N	Fixation Count_35_3_house.png_Not on AOI_Mean	Fixation Count_35_3_house.png_Not on AOI_Max	Fixation Count_35_3_house.png_Not on AOI_Min	Fixation Count_35_3_house.png_Not on AOI_Sum	Fixation Count_35_3_house.png_Not on AOI_Median	Fixation Count_35_3_house.png_Not on AOI_Stdev	Fixation Count_37_10_boat.jpg_face_N	Fixation Count_37_10_boat.jpg_face_Mean	Fixation Count_37_10_boat.jpg_face_Max	Fixation Count_37_10_boat.jpg_face_Min	Fixation Count_37_10_boat.jpg_face_Sum	Fixation Count_37_10_boat.jpg_face_Median	Fixation Count_37_10_boat.jpg_face_Stdev	Fixation Count_37_10_boat.jpg_Rectangle 2_N	Fixation Count_37_10_boat.jpg_Rectangle 2_Mean	Fixation Count_37_10_boat.jpg_Rectangle 2_Max	Fixation Count_37_10_boat.jpg_Rectangle 2_Min	Fixation Count_37_10_boat.jpg_Rectangle 2_Sum	Fixation Count_37_10_boat.jpg_Rectangle 2_Median	Fixation Count_37_10_boat.jpg_Rectangle 2_Stdev	Fixation Count_37_10_boat.jpg_Not on AOI_N	Fixation Count_37_10_boat.jpg_Not on AOI_Mean	Fixation Count_37_10_boat.jpg_Not on AOI_Max	Fixation Count_37_10_boat.jpg_Not on AOI_Min	Fixation Count_37_10_boat.jpg_Not on AOI_Sum	Fixation Count_37_10_boat.jpg_Not on AOI_Median	Fixation Count_37_10_boat.jpg_Not on AOI_Stdev	Fixation Count_39_2_car-inside.png_face_N	Fixation Count_39_2_car-inside.png_face_Mean	Fixation Count_39_2_car-inside.png_face_Max	Fixation Count_39_2_car-inside.png_face_Min	Fixation Count_39_2_car-inside.png_face_Sum	Fixation Count_39_2_car-inside.png_face_Median	Fixation Count_39_2_car-inside.png_face_Stdev	Fixation Count_39_2_car-inside.png_Rectangle 2_N	Fixation Count_39_2_car-inside.png_Rectangle 2_Mean	Fixation Count_39_2_car-inside.png_Rectangle 2_Max	Fixation Count_39_2_car-inside.png_Rectangle 2_Min	Fixation Count_39_2_car-inside.png_Rectangle 2_Sum	Fixation Count_39_2_car-inside.png_Rectangle 2_Median	Fixation Count_39_2_car-inside.png_Rectangle 2_Stdev	Fixation Count_39_2_car-inside.png_Not on AOI_N	Fixation Count_39_2_car-inside.png_Not on AOI_Mean	Fixation Count_39_2_car-inside.png_Not on AOI_Max	Fixation Count_39_2_car-inside.png_Not on AOI_Min	Fixation Count_39_2_car-inside.png_Not on AOI_Sum	Fixation Count_39_2_car-inside.png_Not on AOI_Median	Fixation Count_39_2_car-inside.png_Not on AOI_Stdev	Fixation Count_54_6_bag.png_face_N	Fixation Count_54_6_bag.png_face_Mean	Fixation Count_54_6_bag.png_face_Max	Fixation Count_54_6_bag.png_face_Min	Fixation Count_54_6_bag.png_face_Sum	Fixation Count_54_6_bag.png_face_Median	Fixation Count_54_6_bag.png_face_Stdev	Fixation Count_54_6_bag.png_Rectangle 2_N	Fixation Count_54_6_bag.png_Rectangle 2_Mean	Fixation Count_54_6_bag.png_Rectangle 2_Max	Fixation Count_54_6_bag.png_Rectangle 2_Min	Fixation Count_54_6_bag.png_Rectangle 2_Sum	Fixation Count_54_6_bag.png_Rectangle 2_Median	Fixation Count_54_6_bag.png_Rectangle 2_Stdev	Fixation Count_54_6_bag.png_Not on AOI_N	Fixation Count_54_6_bag.png_Not on AOI_Mean	Fixation Count_54_6_bag.png_Not on AOI_Max	Fixation Count_54_6_bag.png_Not on AOI_Min	Fixation Count_54_6_bag.png_Not on AOI_Sum	Fixation Count_54_6_bag.png_Not on AOI_Median	Fixation Count_54_6_bag.png_Not on AOI_Stdev	Fixation Count_57_9_furniture.png_face_N	Fixation Count_57_9_furniture.png_face_Mean	Fixation Count_57_9_furniture.png_face_Max	Fixation Count_57_9_furniture.png_face_Min	Fixation Count_57_9_furniture.png_face_Sum	Fixation Count_57_9_furniture.png_face_Median	Fixation Count_57_9_furniture.png_face_Stdev	Fixation Count_57_9_furniture.png_Rectangle 2_N	Fixation Count_57_9_furniture.png_Rectangle 2_Mean	Fixation Count_57_9_furniture.png_Rectangle 2_Max	Fixation Count_57_9_furniture.png_Rectangle 2_Min	Fixation Count_57_9_furniture.png_Rectangle 2_Sum	Fixation Count_57_9_furniture.png_Rectangle 2_Median	Fixation Count_57_9_furniture.png_Rectangle 2_Stdev	Fixation Count_57_9_furniture.png_Rectangle 3_N	Fixation Count_57_9_furniture.png_Rectangle 3_Mean	Fixation Count_57_9_furniture.png_Rectangle 3_Max	Fixation Count_57_9_furniture.png_Rectangle 3_Min	Fixation Count_57_9_furniture.png_Rectangle 3_Sum	Fixation Count_57_9_furniture.png_Rectangle 3_Median	Fixation Count_57_9_furniture.png_Rectangle 3_Stdev	Fixation Count_57_9_furniture.png_Not on AOI_N	Fixation Count_57_9_furniture.png_Not on AOI_Mean	Fixation Count_57_9_furniture.png_Not on AOI_Max	Fixation Count_57_9_furniture.png_Not on AOI_Min	Fixation Count_57_9_furniture.png_Not on AOI_Sum	Fixation Count_57_9_furniture.png_Not on AOI_Median	Fixation Count_57_9_furniture.png_Not on AOI_Stdev
P022	1	8,00	8,00	8,00	8,00	8,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	8,00	8,00	8,00	8,00	8,00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	10,00	10,00	10,00	10,00	10,00	-	-	-	-	-	-	-	-	1	2,00	2,00	2,00	2,00	2,00	-	1	8,00	8,00	8,00	8,00	8,00	-	1	5,00	5,00	5,00	5,00	5,00	-	-	-	-	-	-	-	-	1	8,00	8,00	8,00	8,00	8,00	-	-	-	-	-	-	-	-	1	2,00	2,00	2,00	2,00	2,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	6,00	6,00	6,00	6,00	6,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	8,00	8,00	8,00	8,00	8,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	10,00	10,00	10,00	10,00	10,00	-	-	-	-	-	-	-	-	1	2,00	2,00	2,00	2,00	2,00	-	1	6,00	6,00	6,00	6,00	6,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	2,00	2,00	2,00	2,00	2,00	-
P023	1	2,00	2,00	2,00	2,00	2,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	7,00	7,00	7,00	7,00	7,00	-	-	-	-	-	-	-	-	1	2,00	2,00	2,00	2,00	2,00	-	1	5,00	5,00	5,00	5,00	5,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	13,00	13,00	13,00	13,00	13,00	-	-	-	-	-	-	-	-	1	1,00	1,00	1,00	1,00	1,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	8,00	8,00	8,00	8,00	8,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	6,00	6,00	6,00	6,00	6,00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1,00	1,00	1,00	1,00	1,00	-
P024	1	7,00	7,00	7,00	7,00	7,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	8,00	8,00	8,00	8,00	8,00	-	-	-	-	-	-	-	-	1	1,00	1,00	1,00	1,00	1,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	7,00	7,00	7,00	7,00	7,00	-	-	-	-	-	-	-	-	1	3,00	3,00	3,00	3,00	3,00	-	1	9,00	9,00	9,00	9,00	9,00	-	-	-	-	-	-	-	-	1	1,00	1,00	1,00	1,00	1,00	-	1	9,00	9,00	9,00	9,00	9,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	8,00	8,00	8,00	8,00	8,00	-	-	-	-	-	-	-	-	1	2,00	2,00	2,00	2,00	2,00	-	1	6,00	6,00	6,00	6,00	6,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	5,00	5,00	5,00	5,00	5,00	-	1	3,00	3,00	3,00	3,00	3,00	-
P025	1	6,00	6,00	6,00	6,00	6,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	6,00	6,00	6,00	6,00	6,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	4,00	4,00	4,00	4,00	4,00	-	-	-	-	-	-	-	-	1	1,00	1,00	1,00	1,00	1,00	-	1	6,00	6,00	6,00	6,00	6,00	-	-	-	-	-	-	-	-	1	2,00	2,00	2,00	2,00	2,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	4,00	4,00	4,00	4,00	4,00	-	-	-	-	-	-	-	-	1	3,00	3,00	3,00	3,00	3,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	6,00	6,00	6,00	6,00	6,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	5,00	5,00	5,00	5,00	5,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	1,00	1,00	1,00	1,00	1,00	-
P026	1	8,00	8,00	8,00	8,00	8,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	2,00	2,00	2,00	2,00	2,00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	4,00	4,00	4,00	4,00	4,00	-	-	-	-	-	-	-	-	1	4,00	4,00	4,00	4,00	4,00	-	1	6,00	6,00	6,00	6,00	6,00	-	-	-	-	-	-	-	-	1	1,00	1,00	1,00	1,00	1,00	-	1	6,00	6,00	6,00	6,00	6,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	5,00	5,00	5,00	5,00	5,00	-	1	5,00	5,00	5,00	5,00	5,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	6,00	6,00	6,00	6,00	6,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	5,00	5,00	5,00	5,00	5,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	4,00	4,00	4,00	4,00	4,00	-
P027	1	3,00	3,00	3,00	3,00	3,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	5,00	5,00	5,00	5,00	5,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	3,00	3,00	3,00	3,00	3,00	-	-	-	-	-	-	-	-	1	2,00	2,00	2,00	2,00	2,00	-	1	11,00	11,00	11,00	11,00	11,00	-	-	-	-	-	-	-	-	1	8,00	8,00	8,00	8,00	8,00	-	1	9,00	9,00	9,00	9,00	9,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	10,00	10,00	10,00	10,00	10,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	6,00	6,00	6,00	6,00	6,00	-	1	5,00	5,00	5,00	5,00	5,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	6,00	6,00	6,00	6,00	6,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	8,00	8,00	8,00	8,00	8,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	8,00	8,00	8,00	8,00	8,00	-	1	1,00	1,00	1,00	1,00	1,00	-	-	-	-	-	-	-	-	1	3,00	3,00	3,00	3,00	3,00	-
P028	1	6,00	6,00	6,00	6,00	6,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	4,00	4,00	4,00	4,00	4,00	-	-	-	-	-	-	-	-	1	2,00	2,00	2,00	2,00	2,00	-	1	4,00	4,00	4,00	4,00	4,00	-	-	-	-	-	-	-	-	1	1,00	1,00	1,00	1,00	1,00	-	1	9,00	9,00	9,00	9,00	9,00	-	1	6,00	6,00	6,00	6,00	6,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	1,00	1,00	1,00	1,00	1,00	-	-	-	-	-	-	-	-	1	6,00	6,00	6,00	6,00	6,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	6,00	6,00	6,00	6,00	6,00	-	-	-	-	-	-	-	-	1	1,00	1,00	1,00	1,00	1,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	3,00	3,00	3,00	3,00	3,00	-	-	-	-	-	-	-	-	1	5,00	5,00	5,00	5,00	5,00	-
P029	1	5,00	5,00	5,00	5,00	5,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	8,00	8,00	8,00	8,00	8,00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1,00	1,00	1,00	1,00	1,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	4,00	4,00	4,00	4,00	4,00	-	-	-	-	-	-	-	-	1	1,00	1,00	1,00	1,00	1,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	8,00	8,00	8,00	8,00	8,00	-	-	-	-	-	-	-	-	1	3,00	3,00	3,00	3,00	3,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	6,00	6,00	6,00	6,00	6,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	4,00	4,00	4,00	4,00	4,00	-	-	-	-	-	-	-	-
P030	1	6,00	6,00	6,00	6,00	6,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	6,00	6,00	6,00	6,00	6,00	-	1	1,00	1,00	1,00	1,00	1,00	-	-	-	-	-	-	-	-	1	6,00	6,00	6,00	6,00	6,00	-	-	-	-	-	-	-	-	1	1,00	1,00	1,00	1,00	1,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	10,00	10,00	10,00	10,00	10,00	-	1	8,00	8,00	8,00	8,00	8,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	5,00	5,00	5,00	5,00	5,00	-	1	3,00	3,00	3,00	3,00	3,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	4,00	4,00	4,00	4,00	4,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	9,00	9,00	9,00	9,00	9,00	-	1	1,00	1,00	1,00	1,00	1,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	7,00	7,00	7,00	7,00	7,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	2,00	2,00	2,00	2,00	2,00	-	1	2,00	2,00	2,00	2,00	2,00	-
All Recordings	28	5,46	10,00	2,00	153,00	6,00	2,03	23	2,22	5,00	1,00	51,00	2,00	1,20	26	2,08	4,00	1,00	54,00	2,00	1,02	28	8,89	21,00	1,00	249,00	7,00	5,55	24	4,38	13,00	1,00	105,00	3,00	2,83	25	3,00	9,00	1,00	75,00	3,00	2,00	29	3,86	8,00	1,00	112,00	4,00	1,90	18	2,50	11,00	1,00	45,00	2,00	2,41	27	2,78	6,00	1,00	75,00	2,00	1,63	29	7,48	13,00	1,00	217,00	7,00	3,03	2	1,00	1,00	1,00	2,00	1,00	0,00	22	2,18	8,00	1,00	48,00	1,50	1,89	28	4,79	9,00	1,00	134,00	5,00	2,45	27	3,81	9,00	1,00	103,00	4,00	1,88	26	4,00	11,00	1,00	104,00	3,00	2,93	30	6,00	12,00	2,00	180,00	5,50	2,52	24	2,08	5,00	1,00	50,00	2,00	1,18	24	1,67	4,00	1,00	40,00	1,50	0,82	25	3,84	7,00	1,00	96,00	3,00	2,12	28	6,61	13,00	1,00	185,00	6,50	2,45	24	2,75	7,00	1,00	66,00	3,00	1,57	29	4,66	11,00	1,00	135,00	4,00	2,26	28	4,04	11,00	1,00	113,00	3,00	2,15	23	2,00	4,00	1,00	46,00	2,00	0,95	26	6,50	12,00	1,00	169,00	6,50	2,66	22	2,18	6,00	1,00	48,00	2,00	1,37	24	2,21	8,00	1,00	53,00	2,00	1,59	29	4,83	10,00	1,00	140,00	4,00	2,38	24	2,08	5,00	1,00	50,00	2,00	1,02	22	2,82	6,00	1,00	62,00	2,50	1,68	25	2,40	5,00	1,00	60,00	2,00	1,41
