	Time to First Fixation (Across Media)_14_5_car-front-seat.png_face_N	Time to First Fixation (Across Media)_14_5_car-front-seat.png_face_Mean	Time to First Fixation (Across Media)_14_5_car-front-seat.png_face_Max	Time to First Fixation (Across Media)_14_5_car-front-seat.png_face_Min	Time to First Fixation (Across Media)_14_5_car-front-seat.png_face_Sum	Time to First Fixation (Across Media)_14_5_car-front-seat.png_face_Median	Time to First Fixation (Across Media)_14_5_car-front-seat.png_face_Stdev	Time to First Fixation (Across Media)_14_5_car-front-seat.png_Rectangle 2_N	Time to First Fixation (Across Media)_14_5_car-front-seat.png_Rectangle 2_Mean	Time to First Fixation (Across Media)_14_5_car-front-seat.png_Rectangle 2_Max	Time to First Fixation (Across Media)_14_5_car-front-seat.png_Rectangle 2_Min	Time to First Fixation (Across Media)_14_5_car-front-seat.png_Rectangle 2_Sum	Time to First Fixation (Across Media)_14_5_car-front-seat.png_Rectangle 2_Median	Time to First Fixation (Across Media)_14_5_car-front-seat.png_Rectangle 2_Stdev	Time to First Fixation (Across Media)_14_5_car-front-seat.png_Not on AOI_N	Time to First Fixation (Across Media)_14_5_car-front-seat.png_Not on AOI_Mean	Time to First Fixation (Across Media)_14_5_car-front-seat.png_Not on AOI_Max	Time to First Fixation (Across Media)_14_5_car-front-seat.png_Not on AOI_Min	Time to First Fixation (Across Media)_14_5_car-front-seat.png_Not on AOI_Sum	Time to First Fixation (Across Media)_14_5_car-front-seat.png_Not on AOI_Median	Time to First Fixation (Across Media)_14_5_car-front-seat.png_Not on AOI_Stdev	Time to First Fixation (Across Media)_16_1_kitchen.png_face_N	Time to First Fixation (Across Media)_16_1_kitchen.png_face_Mean	Time to First Fixation (Across Media)_16_1_kitchen.png_face_Max	Time to First Fixation (Across Media)_16_1_kitchen.png_face_Min	Time to First Fixation (Across Media)_16_1_kitchen.png_face_Sum	Time to First Fixation (Across Media)_16_1_kitchen.png_face_Median	Time to First Fixation (Across Media)_16_1_kitchen.png_face_Stdev	Time to First Fixation (Across Media)_16_1_kitchen.png_Rectangle 2_N	Time to First Fixation (Across Media)_16_1_kitchen.png_Rectangle 2_Mean	Time to First Fixation (Across Media)_16_1_kitchen.png_Rectangle 2_Max	Time to First Fixation (Across Media)_16_1_kitchen.png_Rectangle 2_Min	Time to First Fixation (Across Media)_16_1_kitchen.png_Rectangle 2_Sum	Time to First Fixation (Across Media)_16_1_kitchen.png_Rectangle 2_Median	Time to First Fixation (Across Media)_16_1_kitchen.png_Rectangle 2_Stdev	Time to First Fixation (Across Media)_16_1_kitchen.png_Not on AOI_N	Time to First Fixation (Across Media)_16_1_kitchen.png_Not on AOI_Mean	Time to First Fixation (Across Media)_16_1_kitchen.png_Not on AOI_Max	Time to First Fixation (Across Media)_16_1_kitchen.png_Not on AOI_Min	Time to First Fixation (Across Media)_16_1_kitchen.png_Not on AOI_Sum	Time to First Fixation (Across Media)_16_1_kitchen.png_Not on AOI_Median	Time to First Fixation (Across Media)_16_1_kitchen.png_Not on AOI_Stdev	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_face_N	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_face_Mean	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_face_Max	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_face_Min	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_face_Sum	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_face_Median	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_face_Stdev	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_Rectangle 2_N	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_Rectangle 2_Mean	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_Rectangle 2_Max	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_Rectangle 2_Min	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_Rectangle 2_Sum	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_Rectangle 2_Median	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_Rectangle 2_Stdev	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_Not on AOI_N	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_Not on AOI_Mean	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_Not on AOI_Max	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_Not on AOI_Min	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_Not on AOI_Sum	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_Not on AOI_Median	Time to First Fixation (Across Media)_20_4_floor-cleaner.png_Not on AOI_Stdev	Time to First Fixation (Across Media)_28_7_coffee.png_face_N	Time to First Fixation (Across Media)_28_7_coffee.png_face_Mean	Time to First Fixation (Across Media)_28_7_coffee.png_face_Max	Time to First Fixation (Across Media)_28_7_coffee.png_face_Min	Time to First Fixation (Across Media)_28_7_coffee.png_face_Sum	Time to First Fixation (Across Media)_28_7_coffee.png_face_Median	Time to First Fixation (Across Media)_28_7_coffee.png_face_Stdev	Time to First Fixation (Across Media)_28_7_coffee.png_Rectangle 2_N	Time to First Fixation (Across Media)_28_7_coffee.png_Rectangle 2_Mean	Time to First Fixation (Across Media)_28_7_coffee.png_Rectangle 2_Max	Time to First Fixation (Across Media)_28_7_coffee.png_Rectangle 2_Min	Time to First Fixation (Across Media)_28_7_coffee.png_Rectangle 2_Sum	Time to First Fixation (Across Media)_28_7_coffee.png_Rectangle 2_Median	Time to First Fixation (Across Media)_28_7_coffee.png_Rectangle 2_Stdev	Time to First Fixation (Across Media)_28_7_coffee.png_Not on AOI_N	Time to First Fixation (Across Media)_28_7_coffee.png_Not on AOI_Mean	Time to First Fixation (Across Media)_28_7_coffee.png_Not on AOI_Max	Time to First Fixation (Across Media)_28_7_coffee.png_Not on AOI_Min	Time to First Fixation (Across Media)_28_7_coffee.png_Not on AOI_Sum	Time to First Fixation (Across Media)_28_7_coffee.png_Not on AOI_Median	Time to First Fixation (Across Media)_28_7_coffee.png_Not on AOI_Stdev	Time to First Fixation (Across Media)_31_8_instrument.png_face_N	Time to First Fixation (Across Media)_31_8_instrument.png_face_Mean	Time to First Fixation (Across Media)_31_8_instrument.png_face_Max	Time to First Fixation (Across Media)_31_8_instrument.png_face_Min	Time to First Fixation (Across Media)_31_8_instrument.png_face_Sum	Time to First Fixation (Across Media)_31_8_instrument.png_face_Median	Time to First Fixation (Across Media)_31_8_instrument.png_face_Stdev	Time to First Fixation (Across Media)_31_8_instrument.png_Rectangle 3_N	Time to First Fixation (Across Media)_31_8_instrument.png_Rectangle 3_Mean	Time to First Fixation (Across Media)_31_8_instrument.png_Rectangle 3_Max	Time to First Fixation (Across Media)_31_8_instrument.png_Rectangle 3_Min	Time to First Fixation (Across Media)_31_8_instrument.png_Rectangle 3_Sum	Time to First Fixation (Across Media)_31_8_instrument.png_Rectangle 3_Median	Time to First Fixation (Across Media)_31_8_instrument.png_Rectangle 3_Stdev	Time to First Fixation (Across Media)_31_8_instrument.png_Not on AOI_N	Time to First Fixation (Across Media)_31_8_instrument.png_Not on AOI_Mean	Time to First Fixation (Across Media)_31_8_instrument.png_Not on AOI_Max	Time to First Fixation (Across Media)_31_8_instrument.png_Not on AOI_Min	Time to First Fixation (Across Media)_31_8_instrument.png_Not on AOI_Sum	Time to First Fixation (Across Media)_31_8_instrument.png_Not on AOI_Median	Time to First Fixation (Across Media)_31_8_instrument.png_Not on AOI_Stdev	Time to First Fixation (Across Media)_35_3_house.png_face_N	Time to First Fixation (Across Media)_35_3_house.png_face_Mean	Time to First Fixation (Across Media)_35_3_house.png_face_Max	Time to First Fixation (Across Media)_35_3_house.png_face_Min	Time to First Fixation (Across Media)_35_3_house.png_face_Sum	Time to First Fixation (Across Media)_35_3_house.png_face_Median	Time to First Fixation (Across Media)_35_3_house.png_face_Stdev	Time to First Fixation (Across Media)_35_3_house.png_Rectangle 2_N	Time to First Fixation (Across Media)_35_3_house.png_Rectangle 2_Mean	Time to First Fixation (Across Media)_35_3_house.png_Rectangle 2_Max	Time to First Fixation (Across Media)_35_3_house.png_Rectangle 2_Min	Time to First Fixation (Across Media)_35_3_house.png_Rectangle 2_Sum	Time to First Fixation (Across Media)_35_3_house.png_Rectangle 2_Median	Time to First Fixation (Across Media)_35_3_house.png_Rectangle 2_Stdev	Time to First Fixation (Across Media)_35_3_house.png_Not on AOI_N	Time to First Fixation (Across Media)_35_3_house.png_Not on AOI_Mean	Time to First Fixation (Across Media)_35_3_house.png_Not on AOI_Max	Time to First Fixation (Across Media)_35_3_house.png_Not on AOI_Min	Time to First Fixation (Across Media)_35_3_house.png_Not on AOI_Sum	Time to First Fixation (Across Media)_35_3_house.png_Not on AOI_Median	Time to First Fixation (Across Media)_35_3_house.png_Not on AOI_Stdev	Time to First Fixation (Across Media)_37_10_boat.jpg_face_N	Time to First Fixation (Across Media)_37_10_boat.jpg_face_Mean	Time to First Fixation (Across Media)_37_10_boat.jpg_face_Max	Time to First Fixation (Across Media)_37_10_boat.jpg_face_Min	Time to First Fixation (Across Media)_37_10_boat.jpg_face_Sum	Time to First Fixation (Across Media)_37_10_boat.jpg_face_Median	Time to First Fixation (Across Media)_37_10_boat.jpg_face_Stdev	Time to First Fixation (Across Media)_37_10_boat.jpg_Rectangle 2_N	Time to First Fixation (Across Media)_37_10_boat.jpg_Rectangle 2_Mean	Time to First Fixation (Across Media)_37_10_boat.jpg_Rectangle 2_Max	Time to First Fixation (Across Media)_37_10_boat.jpg_Rectangle 2_Min	Time to First Fixation (Across Media)_37_10_boat.jpg_Rectangle 2_Sum	Time to First Fixation (Across Media)_37_10_boat.jpg_Rectangle 2_Median	Time to First Fixation (Across Media)_37_10_boat.jpg_Rectangle 2_Stdev	Time to First Fixation (Across Media)_37_10_boat.jpg_Not on AOI_N	Time to First Fixation (Across Media)_37_10_boat.jpg_Not on AOI_Mean	Time to First Fixation (Across Media)_37_10_boat.jpg_Not on AOI_Max	Time to First Fixation (Across Media)_37_10_boat.jpg_Not on AOI_Min	Time to First Fixation (Across Media)_37_10_boat.jpg_Not on AOI_Sum	Time to First Fixation (Across Media)_37_10_boat.jpg_Not on AOI_Median	Time to First Fixation (Across Media)_37_10_boat.jpg_Not on AOI_Stdev	Time to First Fixation (Across Media)_39_2_car-inside.png_face_N	Time to First Fixation (Across Media)_39_2_car-inside.png_face_Mean	Time to First Fixation (Across Media)_39_2_car-inside.png_face_Max	Time to First Fixation (Across Media)_39_2_car-inside.png_face_Min	Time to First Fixation (Across Media)_39_2_car-inside.png_face_Sum	Time to First Fixation (Across Media)_39_2_car-inside.png_face_Median	Time to First Fixation (Across Media)_39_2_car-inside.png_face_Stdev	Time to First Fixation (Across Media)_39_2_car-inside.png_Rectangle 2_N	Time to First Fixation (Across Media)_39_2_car-inside.png_Rectangle 2_Mean	Time to First Fixation (Across Media)_39_2_car-inside.png_Rectangle 2_Max	Time to First Fixation (Across Media)_39_2_car-inside.png_Rectangle 2_Min	Time to First Fixation (Across Media)_39_2_car-inside.png_Rectangle 2_Sum	Time to First Fixation (Across Media)_39_2_car-inside.png_Rectangle 2_Median	Time to First Fixation (Across Media)_39_2_car-inside.png_Rectangle 2_Stdev	Time to First Fixation (Across Media)_39_2_car-inside.png_Not on AOI_N	Time to First Fixation (Across Media)_39_2_car-inside.png_Not on AOI_Mean	Time to First Fixation (Across Media)_39_2_car-inside.png_Not on AOI_Max	Time to First Fixation (Across Media)_39_2_car-inside.png_Not on AOI_Min	Time to First Fixation (Across Media)_39_2_car-inside.png_Not on AOI_Sum	Time to First Fixation (Across Media)_39_2_car-inside.png_Not on AOI_Median	Time to First Fixation (Across Media)_39_2_car-inside.png_Not on AOI_Stdev	Time to First Fixation (Across Media)_54_6_bag.png_face_N	Time to First Fixation (Across Media)_54_6_bag.png_face_Mean	Time to First Fixation (Across Media)_54_6_bag.png_face_Max	Time to First Fixation (Across Media)_54_6_bag.png_face_Min	Time to First Fixation (Across Media)_54_6_bag.png_face_Sum	Time to First Fixation (Across Media)_54_6_bag.png_face_Median	Time to First Fixation (Across Media)_54_6_bag.png_face_Stdev	Time to First Fixation (Across Media)_54_6_bag.png_Rectangle 2_N	Time to First Fixation (Across Media)_54_6_bag.png_Rectangle 2_Mean	Time to First Fixation (Across Media)_54_6_bag.png_Rectangle 2_Max	Time to First Fixation (Across Media)_54_6_bag.png_Rectangle 2_Min	Time to First Fixation (Across Media)_54_6_bag.png_Rectangle 2_Sum	Time to First Fixation (Across Media)_54_6_bag.png_Rectangle 2_Median	Time to First Fixation (Across Media)_54_6_bag.png_Rectangle 2_Stdev	Time to First Fixation (Across Media)_54_6_bag.png_Not on AOI_N	Time to First Fixation (Across Media)_54_6_bag.png_Not on AOI_Mean	Time to First Fixation (Across Media)_54_6_bag.png_Not on AOI_Max	Time to First Fixation (Across Media)_54_6_bag.png_Not on AOI_Min	Time to First Fixation (Across Media)_54_6_bag.png_Not on AOI_Sum	Time to First Fixation (Across Media)_54_6_bag.png_Not on AOI_Median	Time to First Fixation (Across Media)_54_6_bag.png_Not on AOI_Stdev	Time to First Fixation (Across Media)_57_9_furniture.png_face_N	Time to First Fixation (Across Media)_57_9_furniture.png_face_Mean	Time to First Fixation (Across Media)_57_9_furniture.png_face_Max	Time to First Fixation (Across Media)_57_9_furniture.png_face_Min	Time to First Fixation (Across Media)_57_9_furniture.png_face_Sum	Time to First Fixation (Across Media)_57_9_furniture.png_face_Median	Time to First Fixation (Across Media)_57_9_furniture.png_face_Stdev	Time to First Fixation (Across Media)_57_9_furniture.png_Rectangle 2_N	Time to First Fixation (Across Media)_57_9_furniture.png_Rectangle 2_Mean	Time to First Fixation (Across Media)_57_9_furniture.png_Rectangle 2_Max	Time to First Fixation (Across Media)_57_9_furniture.png_Rectangle 2_Min	Time to First Fixation (Across Media)_57_9_furniture.png_Rectangle 2_Sum	Time to First Fixation (Across Media)_57_9_furniture.png_Rectangle 2_Median	Time to First Fixation (Across Media)_57_9_furniture.png_Rectangle 2_Stdev	Time to First Fixation (Across Media)_57_9_furniture.png_Rectangle 3_N	Time to First Fixation (Across Media)_57_9_furniture.png_Rectangle 3_Mean	Time to First Fixation (Across Media)_57_9_furniture.png_Rectangle 3_Max	Time to First Fixation (Across Media)_57_9_furniture.png_Rectangle 3_Min	Time to First Fixation (Across Media)_57_9_furniture.png_Rectangle 3_Sum	Time to First Fixation (Across Media)_57_9_furniture.png_Rectangle 3_Median	Time to First Fixation (Across Media)_57_9_furniture.png_Rectangle 3_Stdev	Time to First Fixation (Across Media)_57_9_furniture.png_Not on AOI_N	Time to First Fixation (Across Media)_57_9_furniture.png_Not on AOI_Mean	Time to First Fixation (Across Media)_57_9_furniture.png_Not on AOI_Max	Time to First Fixation (Across Media)_57_9_furniture.png_Not on AOI_Min	Time to First Fixation (Across Media)_57_9_furniture.png_Not on AOI_Sum	Time to First Fixation (Across Media)_57_9_furniture.png_Not on AOI_Median	Time to First Fixation (Across Media)_57_9_furniture.png_Not on AOI_Stdev
P001	1	0,37	0,37	0,37	0,37	0,37	-	1	0,18	0,18	0,18	0,18	0,18	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,18	0,18	0,18	0,18	0,18	-	1	1,18	1,18	1,18	1,18	1,18	-	1	0,00	0,00	0,00	0,00	0,00	-	1	1,05	1,05	1,05	1,05	1,05	-	1	0,19	0,19	0,19	0,19	0,19	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,20	0,20	0,20	0,20	0,20	-	-	-	-	-	-	-	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,25	0,25	0,25	0,25	0,25	-	1	0,00	0,00	0,00	0,00	0,00	-	1	1,13	1,13	1,13	1,13	1,13	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,88	0,88	0,88	0,88	0,88	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0,01	0,01	0,01	0,01	0,01	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,75	0,75	0,75	0,75	0,75	-	1	0,20	0,20	0,20	0,20	0,20	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
P002	1	0,39	0,39	0,39	0,39	0,39	-	1	0,26	0,26	0,26	0,26	0,26	-	-	-	-	-	-	-	-	1	0,29	0,29	0,29	0,29	0,29	-	1	1,84	1,84	1,84	1,84	1,84	-	1	0,06	0,06	0,06	0,06	0,06	-	1	0,45	0,45	0,45	0,45	0,45	-	-	-	-	-	-	-	-	1	0,03	0,03	0,03	0,03	0,03	-	1	0,58	0,58	0,58	0,58	0,58	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0,43	0,43	0,43	0,43	0,43	-	1	1,63	1,63	1,63	1,63	1,63	-	1	0,02	0,02	0,02	0,02	0,02	-	1	0,71	0,71	0,71	0,71	0,71	-	1	0,51	0,51	0,51	0,51	0,51	-	1	0,14	0,14	0,14	0,14	0,14	-	1	0,50	0,50	0,50	0,50	0,50	-	-	-	-	-	-	-	-	1	1,81	1,81	1,81	1,81	1,81	-	1	0,37	0,37	0,37	0,37	0,37	-	1	3,14	3,14	3,14	3,14	3,14	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,25	0,25	0,25	0,25	0,25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0,37	0,37	0,37	0,37	0,37	-	1	0,63	0,63	0,63	0,63	0,63	-	1	1,69	1,69	1,69	1,69	1,69	-	1	0,90	0,90	0,90	0,90	0,90	-
P003	1	0,78	0,78	0,78	0,78	0,78	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0,67	0,67	0,67	0,67	0,67	-	1	0,52	0,52	0,52	0,52	0,52	-	-	-	-	-	-	-	-	1	0,52	0,52	0,52	0,52	0,52	-	1	3,27	3,27	3,27	3,27	3,27	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,65	0,65	0,65	0,65	0,65	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0,67	0,67	0,67	0,67	0,67	-	1	2,57	2,57	2,57	2,57	2,57	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,54	0,54	0,54	0,54	0,54	-	1	1,54	1,54	1,54	1,54	1,54	-	-	-	-	-	-	-	-	1	3,04	3,04	3,04	3,04	3,04	-	1	0,47	0,47	0,47	0,47	0,47	-	1	0,17	0,17	0,17	0,17	0,17	-	1	0,52	0,52	0,52	0,52	0,52	-	1	1,23	1,23	1,23	1,23	1,23	-	1	1,51	1,51	1,51	1,51	1,51	-	1	0,47	0,47	0,47	0,47	0,47	-	1	0,71	0,71	0,71	0,71	0,71	-	-	-	-	-	-	-	-	1	0,52	0,52	0,52	0,52	0,52	-	1	2,71	2,71	2,71	2,71	2,71	-	1	0,40	0,40	0,40	0,40	0,40	-	-	-	-	-	-	-	-
P004	1	0,14	0,14	0,14	0,14	0,14	-	-	-	-	-	-	-	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,58	0,58	0,58	0,58	0,58	-	1	3,52	3,52	3,52	3,52	3,52	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,67	0,67	0,67	0,67	0,67	-	1	0,32	0,32	0,32	0,32	0,32	-	1	1,73	1,73	1,73	1,73	1,73	-	1	0,31	0,31	0,31	0,31	0,31	-	-	-	-	-	-	-	-	1	0,04	0,04	0,04	0,04	0,04	-	1	0,56	0,56	0,56	0,56	0,56	-	1	0,96	0,96	0,96	0,96	0,96	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,00	0,00	0,00	0,00	0,00	-	-	-	-	-	-	-	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,55	0,55	0,55	0,55	0,55	-	1	0,36	0,36	0,36	0,36	0,36	-	1	0,00	0,00	0,00	0,00	0,00	-	1	1,97	1,97	1,97	1,97	1,97	-	1	0,53	0,53	0,53	0,53	0,53	-	-	-	-	-	-	-	-	1	0,17	0,17	0,17	0,17	0,17	-	1	3,63	3,63	3,63	3,63	3,63	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,15	0,15	0,15	0,15	0,15	-	1	3,57	3,57	3,57	3,57	3,57	-	1	2,08	2,08	2,08	2,08	2,08	-	1	0,00	0,00	0,00	0,00	0,00	-
P005	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1,73	1,73	1,73	1,73	1,73	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0,55	0,55	0,55	0,55	0,55	-	-	-	-	-	-	-	-	1	0,66	0,66	0,66	0,66	0,66	-	1	0,70	0,70	0,70	0,70	0,70	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1,24	1,24	1,24	1,24	1,24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0,63	0,63	0,63	0,63	0,63	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0,56	0,56	0,56	0,56	0,56	-	1	0,69	0,69	0,69	0,69	0,69	-	1	2,81	2,81	2,81	2,81	2,81	-	-	-	-	-	-	-	-	1	1,07	1,07	1,07	1,07	1,07	-	-	-	-	-	-	-	-	1	0,61	0,61	0,61	0,61	0,61	-	1	0,59	0,59	0,59	0,59	0,59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
P006	1	0,81	0,81	0,81	0,81	0,81	-	1	1,47	1,47	1,47	1,47	1,47	-	1	1,17	1,17	1,17	1,17	1,17	-	1	1,96	1,96	1,96	1,96	1,96	-	1	2,42	2,42	2,42	2,42	2,42	-	1	1,79	1,79	1,79	1,79	1,79	-	1	0,43	0,43	0,43	0,43	0,43	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,83	0,83	0,83	0,83	0,83	-	1	0,48	0,48	0,48	0,48	0,48	-	-	-	-	-	-	-	-	1	1,15	1,15	1,15	1,15	1,15	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1,26	1,26	1,26	1,26	1,26	-	1	3,01	3,01	3,01	3,01	3,01	-	-	-	-	-	-	-	-	1	1,29	1,29	1,29	1,29	1,29	-	-	-	-	-	-	-	-	1	3,41	3,41	3,41	3,41	3,41	-	-	-	-	-	-	-	-	1	0,70	0,70	0,70	0,70	0,70	-	1	0,60	0,60	0,60	0,60	0,60	-	1	0,18	0,18	0,18	0,18	0,18	-	-	-	-	-	-	-	-	1	1,04	1,04	1,04	1,04	1,04	-	-	-	-	-	-	-	-	1	0,92	0,92	0,92	0,92	0,92	-	1	1,06	1,06	1,06	1,06	1,06	-	1	1,36	1,36	1,36	1,36	1,36	-	1	2,79	2,79	2,79	2,79	2,79	-
P007	1	0,54	0,54	0,54	0,54	0,54	-	-	-	-	-	-	-	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,96	0,96	0,96	0,96	0,96	-	1	0,29	0,29	0,29	0,29	0,29	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,16	0,16	0,16	0,16	0,16	-	1	1,75	1,75	1,75	1,75	1,75	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,00	0,00	0,00	0,00	0,00	-	-	-	-	-	-	-	-	1	2,74	2,74	2,74	2,74	2,74	-	-	-	-	-	-	-	-	1	0,12	0,12	0,12	0,12	0,12	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,41	0,41	0,41	0,41	0,41	-	1	2,23	2,23	2,23	2,23	2,23	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,17	0,17	0,17	0,17	0,17	-	1	1,07	1,07	1,07	1,07	1,07	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,17	0,17	0,17	0,17	0,17	-	1	0,48	0,48	0,48	0,48	0,48	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,31	0,31	0,31	0,31	0,31	-	-	-	-	-	-	-	-	1	0,13	0,13	0,13	0,13	0,13	-	1	0,74	0,74	0,74	0,74	0,74	-	-	-	-	-	-	-	-	1	0,00	0,00	0,00	0,00	0,00	-
P008	1	0,41	0,41	0,41	0,41	0,41	-	1	1,09	1,09	1,09	1,09	1,09	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0,53	0,53	0,53	0,53	0,53	-	1	0,02	0,02	0,02	0,02	0,02	-	-	-	-	-	-	-	-	1	0,50	0,50	0,50	0,50	0,50	-	1	2,69	2,69	2,69	2,69	2,69	-	-	-	-	-	-	-	-	1	0,68	0,68	0,68	0,68	0,68	-	1	0,46	0,46	0,46	0,46	0,46	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0,71	0,71	0,71	0,71	0,71	-	1	3,58	3,58	3,58	3,58	3,58	-	1	0,51	0,51	0,51	0,51	0,51	-	1	0,41	0,41	0,41	0,41	0,41	-
P009	1	0,55	0,55	0,55	0,55	0,55	-	-	-	-	-	-	-	-	1	0,93	0,93	0,93	0,93	0,93	-	1	0,70	0,70	0,70	0,70	0,70	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,32	0,32	0,32	0,32	0,32	-	1	0,23	0,23	0,23	0,23	0,23	-	1	3,40	3,40	3,40	3,40	3,40	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,00	0,00	0,00	0,00	0,00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0,70	0,70	0,70	0,70	0,70	-	1	2,24	2,24	2,24	2,24	2,24	-	1	0,62	0,62	0,62	0,62	0,62	-	1	0,51	0,51	0,51	0,51	0,51	-	1	0,83	0,83	0,83	0,83	0,83	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0,05	0,05	0,05	0,05	0,05	-	1	0,92	0,92	0,92	0,92	0,92	-	1	0,71	0,71	0,71	0,71	0,71	-	1	2,13	2,13	2,13	2,13	2,13	-	-	-	-	-	-	-	-	1	0,18	0,18	0,18	0,18	0,18	-	-	-	-	-	-	-	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,28	0,28	0,28	0,28	0,28	-	1	3,62	3,62	3,62	3,62	3,62	-	1	0,00	0,00	0,00	0,00	0,00	-	1	0,65	0,65	0,65	0,65	0,65	-
